date,Husten,Ausfluss,Übelkeit,Schock,Hypoxämie,Erbrechen,Muskelschmerzen,Durchfall,Lungenentzündung,Halsentzündung,Fieber,Kopfschmerzen,Lymphopenie,Entzündung,trockener Husten,Atemnot,Sputum,Müdigkeit,respiratorische Insuffizienz,Angst,ensemble_trend,harmonic_p,Holm_pval(alpha=0.05),up/down trend
2021-10-26,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,8.382791470675479e-26,6.764912716835111e-23,1
2021-10-27,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,7.375969357077803e-27,6.040918903446721e-24,1
2021-10-28,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1.0234052436842945e-23,7.74717769469011e-21,1
2021-10-29,1,1,1,-1,1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1.9017188406438366e-20,1.178731374305828e-17,1
2021-10-30,1,1,1,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,2.1162724749090837e-18,1.0052294255818148e-15,1
2021-10-31,1,1,1,0,0,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,8.827590513057983e-19,4.442885441025004e-16,1
2021-11-01,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1.5588642038176764e-19,8.698462257302634e-17,1
2021-11-02,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,2.506307978116816e-18,1.1679395178024363e-15,1
2021-11-03,1,1,1,0,0,1,1,-1,1,0,1,1,0,1,1,1,0,1,1,1,1,6.876378728437075e-18,2.9293373383141937e-15,1
2021-11-04,1,1,1,1,0,1,1,-1,1,-1,1,1,0,1,1,1,0,1,1,1,1,1.586710088378587e-19,8.83797519226873e-17,1
2021-11-05,1,1,1,1,0,1,1,-1,1,-1,1,1,0,1,1,1,0,1,1,1,1,5.845300846120926e-19,3.0512470416751233e-16,1
2021-11-06,1,1,1,1,0,1,1,-1,1,-1,1,1,0,1,1,1,0,1,1,1,1,1.340758153303998e-19,7.54846840310151e-17,1
2021-11-07,1,1,1,0,0,1,1,-1,1,-1,1,1,0,1,1,1,-1,1,1,1,1,1.1173246041120723e-21,7.586634061920972e-19,1
2021-11-08,1,1,1,0,0,1,1,-1,1,-1,1,1,0,1,1,1,-1,1,1,1,1,1.0737871366261953e-22,7.742005255074869e-20,1
2021-11-09,1,1,1,0,0,1,1,-1,1,-1,1,1,0,1,0,1,-1,1,1,1,1,8.453595704582548e-22,5.790713057639045e-19,1
2021-11-10,1,1,1,0,0,0,1,-1,1,-1,1,1,0,1,0,1,-1,1,1,1,1,1.6280178365378194e-20,1.0158831299995993e-17,1
2021-11-11,1,1,1,0,0,0,1,-1,1,-1,1,1,0,1,0,1,-1,1,1,1,1,1.4799683004474038e-19,8.302622165509935e-17,1
2021-11-12,1,1,1,-1,0,0,1,-1,1,-1,1,1,0,1,0,1,-1,1,1,1,1,4.758033429669051e-19,2.5122416508652587e-16,1
2021-11-13,1,1,1,-1,0,0,1,-1,1,-1,1,1,0,1,0,1,-1,1,1,1,1,4.313484868146345e-19,2.2904604649857093e-16,1
2021-11-14,1,1,1,-1,0,0,1,-1,1,-1,1,1,0,1,0,1,-1,1,1,1,1,2.9395146247103665e-20,1.7784063479497717e-17,1
2021-11-15,1,1,1,-1,0,-1,1,0,1,-1,1,1,0,1,1,1,0,1,1,1,1,1.3364323244824055e-21,8.99418954376659e-19,1
2021-11-16,1,1,1,-1,0,-1,1,0,1,-1,1,1,0,1,1,1,0,1,1,1,1,4.239597650928646e-21,2.7387800824999056e-18,1
2021-11-17,0,1,1,-1,0,-1,1,0,1,-1,1,1,0,1,1,1,0,1,1,1,1,4.668789071156228e-20,2.801273442693737e-17,1
2021-11-18,0,1,1,-1,0,-1,1,0,1,-1,1,1,0,0,1,1,0,1,1,1,1,5.671713247158629e-21,3.6355681914286815e-18,1
2021-11-19,0,1,1,-1,0,-1,1,0,1,-1,1,1,0,0,1,1,0,1,1,1,1,8.337625649869598e-22,5.719611195810545e-19,1
2021-11-20,0,1,1,-1,0,-1,1,1,0,-1,1,1,0,0,1,1,1,1,1,1,1,3.555052259712457e-20,2.1436965126066115e-17,1
2021-11-21,0,1,1,-1,0,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,8.836822843629262e-19,4.442885441025004e-16,1
2021-11-22,-1,1,1,-1,0,-1,1,1,0,0,1,1,0,-1,1,1,1,1,1,1,1,4.652183514660084e-18,2.0624786786563626e-15,1
2021-11-23,-1,1,1,-1,0,-1,1,1,0,0,1,1,0,-1,1,1,1,1,1,1,1,3.9835920175917994e-18,1.788632815898718e-15,1
2021-11-24,-1,1,1,-1,0,-1,1,1,0,0,1,1,0,-1,1,1,1,1,1,1,1,6.168953418099686e-19,3.2016868239937367e-16,1
2021-11-25,-1,1,1,-1,0,-1,1,1,-1,0,1,1,0,-1,1,1,1,1,1,1,1,8.66898174587669e-20,4.993333485624973e-17,1
2021-11-26,-1,1,1,-1,0,-1,1,1,-1,1,1,1,0,-1,1,1,1,1,1,1,1,1.365792072936982e-18,6.637749474473732e-16,1
2021-11-27,-1,1,1,-1,0,-1,1,1,-1,1,1,1,0,-1,1,1,1,1,1,0,1,2.826721889262059e-16,8.338829573323075e-14,1
2021-11-28,-1,1,1,-1,0,-1,1,1,-1,1,1,1,0,-1,1,1,1,1,1,0,1,1.1336869553117894e-15,2.78775674373508e-13,1
2021-11-29,-1,1,1,-1,0,-1,0,1,-1,1,1,1,0,-1,1,0,1,1,1,0,1,1.0701979180411833e-15,2.654090836742135e-13,1
2021-11-30,-1,1,1,-1,0,-1,0,1,-1,1,1,1,0,-1,1,0,1,1,1,0,1,1.1185900331698104e-15,2.7629173819294316e-13,1
2021-12-01,-1,1,1,-1,0,-1,0,1,-1,1,1,1,0,-1,1,0,1,1,1,0,1,1.4426750637777272e-15,3.419139901153213e-13,1
2021-12-02,0,1,1,-1,0,-1,0,1,-1,1,1,1,0,-1,1,0,1,1,1,0,1,3.728743888684508e-17,1.3908214704793214e-14,1
2021-12-03,0,1,1,-1,0,-1,0,1,-1,1,1,1,0,-1,1,-1,1,1,1,0,1,2.645735320575836e-19,1.4339885437521031e-16,1
2021-12-04,0,1,1,-1,0,-1,-1,1,-1,1,1,1,0,-1,1,-1,1,1,1,0,1,5.745662595784265e-22,3.9932355040700645e-19,1
2021-12-05,0,1,1,-1,0,-1,-1,1,-1,1,1,1,0,-1,1,-1,1,1,1,0,1,1.2993274301592371e-24,1.0186727052448419e-21,1
2021-12-06,1,1,1,-1,0,-1,-1,1,-1,1,1,1,0,-1,1,-1,1,0,1,1,1,2.3398219544665104e-25,1.8624982757553424e-22,1
2021-12-07,1,1,1,-1,0,-1,-1,1,-1,1,1,1,0,-1,1,-1,1,0,1,1,1,2.4207042596027947e-24,1.8687836884133576e-21,1
2021-12-08,1,1,1,-1,0,-1,-1,1,-1,1,1,1,0,-1,1,-1,1,0,1,1,1,4.374000463970413e-23,3.2367603433381057e-20,1
2021-12-09,1,1,1,-1,0,-1,-1,1,-1,1,1,1,0,-1,1,-1,1,0,1,1,1,4.951540928483753e-22,3.456175568081659e-19,1
2021-12-10,1,1,1,-1,0,-1,-1,1,-1,1,1,1,1,-1,1,-1,1,0,1,1,1,2.9886641141426495e-21,1.9545863306492926e-18,1
2021-12-11,1,1,1,-1,0,0,-1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,6.343755582219973e-21,4.0536598170385625e-18,1
2021-12-12,1,1,1,-1,0,0,-1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,1,3.635096950796018e-21,2.3628130180174117e-18,1
2021-12-13,1,1,1,-1,0,0,-1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,1,5.439960191641397e-22,3.7862122933824124e-19,1
2021-12-14,1,1,1,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,1,1.6525880198811032e-23,1.2443987789704706e-20,1
2021-12-15,1,1,1,0,0,0,-1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,1,9.863717235478533e-26,7.930428657324741e-23,1
2021-12-16,1,1,1,0,0,1,-1,1,-1,1,0,1,1,-1,1,-1,1,-1,0,1,1,4.5469787411955275e-27,3.7285225677803325e-24,1
2021-12-17,1,1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,0,1,1,2.405384907083904e-24,1.8593625331758577e-21,1
2021-12-18,1,1,1,0,0,1,-1,1,0,0,-1,1,1,-1,1,-1,1,-1,0,1,1,1.4113568869242634e-21,9.456091142392564e-19,1
2021-12-19,1,1,1,0,0,1,-1,1,0,0,-1,1,1,-1,1,-1,1,-1,0,1,1,1.007446871107241e-20,6.387213162819908e-18,1
2021-12-20,1,1,1,1,0,1,-1,1,0,0,-1,1,1,-1,1,-1,1,-1,0,1,1,6.180509764448914e-20,3.6403202512604105e-17,1
2021-12-21,1,1,1,1,0,1,-1,1,0,0,-1,1,1,-1,1,-1,1,-1,0,1,1,1.7526331100068386e-21,1.1655010181545477e-18,1
2021-12-22,1,1,1,1,0,1,-1,1,0,0,-1,1,1,-1,1,-1,1,-1,-1,1,1,2.252233657559073e-21,1.484221980331429e-18,1
2021-12-23,1,1,1,1,0,1,-1,1,1,-1,-1,1,0,-1,1,-1,1,-1,-1,1,1,3.241512536461998e-20,1.9578735720230467e-17,1
2021-12-24,1,1,1,1,0,1,-1,1,1,-1,-1,1,0,-1,1,-1,1,-1,-1,1,1,2.909175445132212e-19,1.5680455649262622e-16,1
2021-12-25,1,1,1,1,0,1,-1,1,1,-1,-1,1,0,-1,1,-1,1,-1,-1,1,1,7.470016277030772e-19,3.824648333839755e-16,1
2021-12-26,1,1,1,1,0,1,-1,1,1,-1,-1,1,0,-1,1,-1,1,-1,-1,1,1,4.79375513212239e-19,2.5263089546284995e-16,1
2021-12-27,1,1,1,1,0,1,-1,1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,1,1,8.385589368980746e-20,4.8468706552708714e-17,1
2021-12-28,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,1,1,4.759952399036659e-21,3.0654093449796083e-18,1
2021-12-29,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,1,1,3.77851638746091e-22,2.652518503997559e-19,1
2021-12-30,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,1,1,1.8917416027098745e-21,1.2523329409939369e-18,1
2021-12-31,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,1,1,4.1742494978233175e-24,3.2016493648304846e-21,1
2022-01-01,1,1,1,1,-1,1,-1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,1,2.1123679593277127e-24,1.6413099043976327e-21,1
2022-01-02,1,1,0,1,-1,1,-1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,0,100.0,1.0,0
2022-01-03,1,1,0,1,-1,1,-1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,0,100.0,1.0,0
2022-01-04,1,1,0,1,-1,1,-1,1,0,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1.4257635224510545e-13,1.5255669690226285e-11,-1
2022-01-05,1,1,0,1,-1,1,-1,1,0,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1.831600941740903e-13,1.8619642398779427e-11,-1
2022-01-06,1,1,0,1,-1,1,-1,1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1.0461490940785083e-13,1.2030714581902846e-11,-1
2022-01-07,1,1,0,1,-1,1,-1,1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1.4708205936230118e-14,2.5072474962447596e-12,-1
2022-01-08,1,1,-1,1,-1,1,-1,1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,8.47519464770551e-16,2.1696498298126107e-13,-1
2022-01-09,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,8.381811169643619e-16,2.1571505273597269e-13,-1
2022-01-10,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,2.8315116526333884e-16,8.338829573323075e-14,-1
2022-01-11,1,1,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,3.326836176931491e-17,1.2641977472339664e-14,-1
2022-01-12,0,1,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,1.2460983316479211e-16,4.124585477754619e-14,-1
2022-01-13,0,1,-1,1,-1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,1.8987975698937346e-15,4.3482464350566523e-13,-1
2022-01-14,0,1,-1,1,-1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,1.4878208093349836e-14,2.5110778312970402e-12,-1
2022-01-15,0,1,-1,1,-1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,4.4193664074807966e-14,5.7893699937998435e-12,-1
2022-01-16,0,1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,5.036651420895107e-14,6.491897296110954e-12,-1
2022-01-17,-1,1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,2.5250184682326945e-14,3.812777887031369e-12,-1
2022-01-18,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,6.799489941758845e-15,1.2851035989924216e-12,-1
2022-01-19,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,2.6434116832631024e-15,5.808534103168114e-13,-1
2022-01-20,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,4.11225124498165e-15,8.306747514862933e-13,-1
2022-01-21,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,4.743356053314994e-16,1.3186529828215684e-13,-1
2022-01-22,-1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,7.775286315424896e-18,3.2500696798476063e-15,-1
2022-01-23,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,8.955679594890013e-17,3.044931062262604e-14,-1
2022-01-24,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,2.9060512330350872e-15,6.189889126364735e-13,-1
2022-01-25,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,4.0199586710732033e-14,5.4594698807046066e-12,-1
2022-01-26,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,3.749999336895722e-14,5.212499078285053e-12,-1
2022-01-27,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,3.4134274947290884e-17,1.2902755930075954e-14,-1
2022-01-28,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,5.838449931495821e-16,1.599735281229855e-13,-1
2022-01-29,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,3.032861866939729e-13,2.6385898242375645e-11,-1
2022-01-30,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1.2424845593223945e-11,6.585168164408691e-10,-1
2022-01-31,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,5.318898046732979e-13,4.308307417853713e-11,-1
2022-02-01,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,2.1347342991056922e-13,2.0038911977619118e-11,-1
2022-02-02,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,8.179560740187943e-15,1.5050391761945814e-12,-1
2022-02-03,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,2.435032641494029e-16,7.353798577311968e-14,-1
2022-02-04,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,5.401482037226819e-16,1.4854075602373753e-13,-1
2022-02-05,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,2.5780659878391043e-16,7.708417303638922e-14,-1
2022-02-06,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,4.959832661248873e-18,2.1806017112246818e-15,-1
2022-02-07,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,1.7447916230263442e-20,1.0852603895223861e-17,-1
2022-02-08,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,1,-1,1.7974659733913857e-21,1.1917199403584887e-18,-1
2022-02-09,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,1,-1,1.7666417719940621e-19,9.787195416847104e-17,-1
2022-02-10,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,0,1,-1,1.3799735741564285e-17,5.616492446816664e-15,-1
2022-02-11,-1,-1,-1,1,0,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,0,1,-1,3.7828079336673006e-19,2.0200194365783385e-16,-1
2022-02-12,-1,-1,-1,1,0,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,0,1,-1,1.1845642557729408e-21,8.00765436902508e-19,-1
2022-02-13,-1,-1,-1,1,0,1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1,-1,0,1,-1,1.305102104870009e-24,1.021894948113217e-21,-1
2022-02-14,-1,-1,-1,1,0,1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1,-1,1,1,-1,3.5676905456503146e-27,2.9326416285245586e-24,-1
2022-02-15,0,-1,-1,1,0,1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1,-1,1,1,-1,5.716773893014408e-28,4.744922331201959e-25,-1
2022-02-16,0,-1,-1,1,0,1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1,-1,1,1,-1,2.3887815146075542e-26,1.944468152890549e-23,-1
2022-02-17,0,-1,-1,1,0,1,-1,-1,-1,0,-1,-1,0,-1,1,-1,1,-1,1,1,-1,5.042257726826537e-23,3.711101686944331e-20,-1
2022-02-18,0,-1,-1,1,0,1,-1,0,-1,0,-1,-1,0,-1,1,-1,1,-1,1,1,-1,1.9992311726720355e-20,1.2255287088479577e-17,-1
2022-02-19,0,-1,0,1,0,1,-1,0,-1,0,-1,-1,0,-1,1,-1,1,-1,1,1,-1,4.394644290070602e-18,1.964405997661559e-15,-1
2022-02-20,1,-1,0,1,0,1,-1,0,-1,0,-1,-1,0,-1,1,-1,1,-1,1,0,-1,2.4356520245288544e-16,7.353798577311968e-14,-1
2022-02-21,1,-1,0,1,0,1,-1,0,-1,0,-1,-1,0,-1,1,-1,1,-1,1,0,-1,2.665144354989018e-18,1.2339618363599154e-15,-1
2022-02-22,1,-1,0,1,0,1,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,1,0,-1,2.1226699644454008e-19,1.1632231405160796e-16,-1
2022-02-23,1,-1,0,1,0,1,-1,1,-1,-1,-1,-1,0,-1,1,0,1,-1,1,0,-1,8.950165915702714e-19,4.482105075822576e-16,-1
2022-02-24,1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,1,0,1,-1,1,0,0,100.0,1.0,0
2022-02-25,1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,1,0,1,-1,1,-1,-1,1.0661121451691894e-16,3.5714756863167843e-14,-1
2022-02-26,1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,1,0,1,-1,1,-1,-1,1.9164879021981983e-16,5.944834590455732e-14,-1
2022-02-27,1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,1,1,1,-1,1,-1,0,100.0,1.0,0
2022-02-28,1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,1,1,1,-1,1,-1,0,100.0,1.0,0
2022-03-01,1,-1,1,1,0,1,0,1,-1,-1,-1,-1,0,-1,1,1,1,-1,1,-1,1,7.4362131361791814e-09,3.4950201740042155e-07,1
2022-03-02,1,-1,1,1,0,1,0,1,0,-1,-1,-1,0,-1,1,1,1,-1,1,-1,1,8.695919019043623e-09,4.0001227487600665e-07,1
2022-03-03,1,-1,1,0,0,1,0,1,0,-1,-1,-1,0,-1,1,1,1,-1,1,-1,1,2.436059254310419e-09,1.169308442069001e-07,1
2022-03-04,1,-1,1,0,0,1,0,1,0,-1,-1,-1,0,-1,1,1,1,-1,1,-1,1,1.9788055323416092e-10,9.894027661708046e-09,1
2022-03-05,1,-1,1,0,0,1,0,1,0,-1,-1,0,0,-1,1,1,1,-1,1,-1,1,8.907658082640176e-12,4.899211945452096e-10,1
2022-03-06,1,-1,1,0,0,1,1,1,0,-1,-1,0,0,-1,0,1,1,-1,1,-1,1,1.896640518798477e-13,1.896640518798477e-11,1
2022-03-07,1,-1,1,1,0,1,1,1,1,-1,-1,0,0,-1,0,1,1,-1,1,-1,1,1.3328181257462642e-15,3.212091683048497e-13,1
2022-03-08,1,-1,1,1,0,1,1,1,1,-1,-1,0,0,-1,0,1,1,-1,1,-1,1,1.1031731335458953e-18,5.427611817045805e-16,1
2022-03-09,1,-1,1,1,0,1,1,1,1,-1,-1,0,0,-1,0,1,1,0,1,-1,1,7.974086840850535e-19,4.0747583756746233e-16,1
2022-03-10,1,-1,1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,1,1,0,1,-1,1,9.770390267204919e-15,1.7293590772952706e-12,1
2022-03-11,0,-1,1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,1,1,-1,1,-1,1,1.6161150029823505e-13,1.6807596031016445e-11,1
2022-03-12,0,-1,1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,1,1,-1,1,-1,1,2.4610912716002754e-15,5.439011710236609e-13,1
2022-03-13,0,-1,1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,1,1,0,1,-1,1,7.860949748334498e-17,2.704166713427067e-14,1
2022-03-14,0,-1,1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,1,1,-1,1,-1,1,2.6483218181242613e-16,7.839032581647814e-14,1
2022-03-15,0,-1,1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,1,0,-1,1,-1,1,7.636037784815541e-15,1.4290910568754644e-12,1
2022-03-16,-1,-1,1,1,0,0,0,1,1,-1,-1,1,0,-1,-1,1,0,-1,1,-1,-1,1.849117148352974e-14,2.940096265881229e-12,-1
2022-03-17,-1,-1,1,1,0,0,0,1,1,-1,-1,1,0,-1,-1,1,0,-1,1,-1,-1,2.0521325228810858e-16,6.300046845244933e-14,-1
2022-03-18,-1,-1,1,1,0,0,0,1,0,-1,-1,1,0,-1,-1,1,0,-1,1,-1,-1,7.453306271176691e-18,3.1526580278266233e-15,-1
2022-03-19,-1,-1,1,1,0,0,0,1,0,-1,-1,1,0,0,-1,1,0,-1,1,-1,0,100.0,1.0,0
2022-03-20,-1,-1,0,1,0,-1,0,1,0,-1,-1,1,0,0,-1,1,-1,-1,1,-1,-1,8.88131626886364e-15,1.610143962344346e-12,-1
2022-03-21,-1,-1,0,0,0,-1,-1,1,0,-1,-1,1,0,0,-1,0,-1,-1,1,-1,-1,3.9996670883044145e-13,3.399717025058752e-11,-1
2022-03-22,-1,-1,0,0,0,-1,-1,1,0,-1,-1,1,1,0,-1,0,-1,-1,1,-1,-1,3.9486918936722946e-12,2.4087020551401e-10,-1
2022-03-23,-1,-1,0,0,0,-1,-1,1,-1,-1,-1,1,1,0,-1,0,-1,-1,1,-1,-1,7.283938160665586e-13,5.754311146925813e-11,-1
2022-03-24,-1,-1,0,0,0,-1,-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,1,-1,-1,1.0642309652694646e-13,1.2030714581902846e-11,-1
2022-03-25,-1,-1,0,0,0,-1,-1,1,-1,-1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,5.427909606560351e-15,1.053014463672708e-12,-1
2022-03-26,-1,-1,0,0,0,-1,-1,1,-1,-1,-1,0,1,1,-1,-1,-1,-1,0,-1,-1,1.4699601825930667e-16,4.7332717879496746e-14,-1
2022-03-27,-1,-1,0,-1,0,-1,-1,1,0,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,2.2563054550043956e-18,1.0649761747620747e-15,-1
2022-03-28,-1,-1,0,-1,0,-1,-1,1,0,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,1.421540479694258e-20,8.898843402886055e-18,-1
2022-03-29,-1,-1,1,0,0,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,5.966247046296428e-23,4.3672928378889854e-20,-1
2022-03-30,-1,-1,1,0,0,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,7.897429312497597e-24,6.002046277498173e-21,-1
2022-03-31,-1,-1,1,0,0,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,2.4719148357002647e-22,1.745171874004387e-19,-1
2022-04-01,-1,-1,1,0,0,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,0,-1,-1,-1,-1,1.9529203274468427e-20,1.2029989217072551e-17,-1
2022-04-02,-1,-1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,5.901186453901077e-19,3.074518142482461e-16,-1
2022-04-03,-1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,4.064420350208837e-19,2.1622716263111012e-16,-1
2022-04-04,-1,-1,1,1,0,-1,0,1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1.9993371693268646e-19,1.0996354431297756e-16,-1
2022-04-05,-1,-1,1,1,0,-1,0,1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,3.1726747332881463e-18,1.4435670036461065e-15,-1
2022-04-06,-1,-1,1,1,0,-1,0,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,3.422040851004662e-19,1.830791855287494e-16,-1
2022-04-07,-1,-1,1,1,0,-1,0,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,2.1881362684233364e-19,1.1947224025591416e-16,-1
2022-04-08,-1,-1,1,1,0,-1,0,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,5.988835481782457e-20,3.5394017697334324e-17,-1
2022-04-09,-1,-1,1,1,0,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1.9928492344828402e-20,1.2236094299724638e-17,-1
2022-04-10,-1,-1,1,1,0,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1.0530728710024088e-18,5.212710711461924e-16,-1
